,image_id,width,height,bbox,source
137005,3ed7c19f0,1024,1024,"[292.0, 489.0, 109.0, 103.0]",rres_1
101097,ebaa9b7d6,1024,1024,"[5.0, 542.0, 74.0, 60.0]",ethz_1
50224,dc50efc2c,1024,1024,"[216, 732, 49, 55]",arvalis_1
7541,e9ebaec07,1024,1024,"[298.0, 334.0, 94.0, 58.0]",arvalis_1
6661,00ea5e5ee,1024,1024,"[406.0, 782.0, 78.0, 81.0]",arvalis_1
29290,c78072dbe,1024,1024,"[557, 280, 63, 100]",arvalis_1
86946,6c7a6f8b8,1024,1024,"[756.0, 376.0, 48.0, 62.0]",ethz_1
25338,8e132157b,1024,1024,"[73.0, 778.0, 75.0, 51.0]",arvalis_1
130925,9efadd5cd,1024,1024,"[114.0, 931.0, 123.0, 93.0]",rres_1
61639,e84e8709a,1024,1024,"[74.0, 689.0, 118.0, 45.0]",ethz_1
121382,7c6e9829c,1024,1024,"[94.0, 53.0, 103.0, 79.0]",arvalis_3
40573,19b035d25,1024,1024,"[346, 844, 159, 69]",arvalis_1
31465,69809f5c0,1024,1024,"[670, 963, 63, 61]",arvalis_1
98301,a519e5a11,1024,1024,"[0.0, 963.0, 46.0, 52.0]",ethz_1
1862,01f37f1d3,1024,1024,"[683.0, 474.0, 42.0, 36.0]",usask_1
41727,75132304c,1024,1024,"[0, 439, 139, 63]",arvalis_1
65230,90a725e8b,1024,1024,"[207.0, 62.0, 48.0, 78.0]",ethz_1
17990,a119a31fb,1024,1024,"[90.0, 704.0, 69.0, 31.0]",arvalis_1
56193,bb9be63d1,1024,1024,"[136.0, 785.0, 86.0, 17.0]",ethz_1
129638,ae876f3ef,1024,1024,"[307.0, 618.0, 101.0, 81.0]",rres_1
67665,ba586e514,1024,1024,"[106.0, 480.0, 88.0, 50.0]",ethz_1
32364,043a957ca,1024,1024,"[513, 638, 62, 44]",arvalis_1
94853,42099cf54,1024,1024,"[845.0, 48.0, 97.0, 60.0]",ethz_1
137491,8764d55c1,1024,1024,"[61.0, 47.0, 77.0, 148.0]",rres_1
40470,f1b3454ff,1024,1024,"[354, 443, 227, 63]",arvalis_1
11337,f4faff69b,1024,1024,"[112.0, 0.0, 98.0, 36.0]",arvalis_1
14561,257e96563,1024,1024,"[21.0, 722.0, 62.0, 151.0]",arvalis_1
69466,f79336a8e,1024,1024,"[203.0, 203.0, 67.0, 30.0]",ethz_1
118683,1577c6651,1024,1024,"[576.0, 20.0, 76.0, 74.0]",arvalis_3
47413,33f469471,1024,1024,"[11, 897, 62, 106]",arvalis_1
51691,890182186,1024,1024,"[288.0, 122.0, 319.0, 215.0]",inrae_1
96029,aa4ec63aa,1024,1024,"[989.0, 791.0, 35.0, 47.0]",ethz_1
84840,94ea18562,1024,1024,"[0.0, 256.0, 92.0, 59.0]",ethz_1
22771,14c66436c,1024,1024,"[968.0, 948.0, 56.0, 54.0]",arvalis_1
112362,408013a9d,1024,1024,"[872.0, 446.0, 127.0, 89.0]",arvalis_3
117593,9cadbf983,1024,1024,"[760.0, 522.0, 92.0, 82.0]",arvalis_3
12181,a06241eb3,1024,1024,"[92.0, 384.0, 52.0, 65.0]",arvalis_1
147037,58c6beb2d,1024,1024,"[166.0, 199.0, 79.0, 64.0]",arvalis_2
158,91c9d9c38,1024,1024,"[50.0, 61.0, 84.0, 61.0]",usask_1
110290,198df0975,1024,1024,"[409.0, 624.0, 100.0, 92.0]",arvalis_3
134612,f355c9fe2,1024,1024,"[623.0, 952.0, 72.0, 65.0]",rres_1
131359,8200547cf,1024,1024,"[675.0, 657.0, 61.0, 57.0]",rres_1
105986,e5c9056ab,1024,1024,"[678.0, 1.0, 41.0, 59.0]",ethz_1
46913,ac9e20f82,1024,1024,"[834, 306, 58, 112]",arvalis_1
11346,f4faff69b,1024,1024,"[317.0, 184.0, 60.0, 69.0]",arvalis_1
28478,a555ed46d,1024,1024,"[549.0, 116.0, 56.0, 71.0]",arvalis_1
145322,059125072,1024,1024,"[92.0, 279.0, 59.0, 71.0]",arvalis_2
32661,acb011afd,1024,1024,"[921, 220, 66, 79]",arvalis_1
53089,f8f466cc9,1024,1024,"[314.0, 2.0, 80.0, 59.0]",inrae_1
56934,190f2ca1d,1024,1024,"[685.0, 128.0, 89.0, 71.0]",ethz_1
84260,f7ec99608,1024,1024,"[176.0, 436.0, 70.0, 101.0]",ethz_1
49938,ddee53d7c,1024,1024,"[166, 653, 74, 90]",arvalis_1
98192,86e843e5e,1024,1024,"[154.0, 510.0, 71.0, 56.0]",ethz_1
74156,fb2eae229,1024,1024,"[834.0, 344.0, 61.0, 76.0]",ethz_1
146215,d474f39c8,1024,1024,"[332.0, 350.0, 103.0, 69.0]",arvalis_2
30107,b0a22c629,1024,1024,"[724, 721, 59, 74]",arvalis_1
103200,8dd8f0ca6,1024,1024,"[178.0, 180.0, 49.0, 81.0]",ethz_1
126179,13d56dca0,1024,1024,"[997.0, 0.0, 27.0, 29.0]",rres_1
75887,f070c6f18,1024,1024,"[122.0, 0.0, 60.0, 42.0]",ethz_1
127606,94265d02a,1024,1024,"[852.0, 274.0, 112.0, 71.0]",rres_1
35274,2d990708e,1024,1024,"[570, 979, 98, 45]",arvalis_1
103804,ea04b734a,1024,1024,"[582.0, 0.0, 25.0, 76.0]",ethz_1
4000,8947f1a02,1024,1024,"[782.0, 322.0, 80.0, 77.0]",usask_1
75628,690c7d8f0,1024,1024,"[669.0, 940.0, 58.0, 38.0]",ethz_1
86676,e60d70a8f,1024,1024,"[647.0, 613.0, 81.0, 50.0]",ethz_1
141869,eea7d700c,1024,1024,"[388.0, 7.0, 105.0, 101.0]",rres_1
34480,647cf0c68,1024,1024,"[241, 465, 158, 156]",arvalis_1
109436,30bbd3d87,1024,1024,"[815.0, 606.0, 40.0, 65.0]",arvalis_3
77848,5b558a4c7,1024,1024,"[887.0, 948.0, 42.0, 27.0]",ethz_1
7485,348f3c34b,1024,1024,"[345, 941, 99, 36]",arvalis_1
82274,900d273d2,1024,1024,"[393.0, 36.0, 85.0, 87.0]",ethz_1
110895,eef9bcaf5,1024,1024,"[847.0, 156.0, 100.0, 102.0]",arvalis_3
83178,efffe90b4,1024,1024,"[613.0, 600.0, 66.0, 59.0]",ethz_1
65131,f27d2e19c,1024,1024,"[215.0, 386.0, 127.0, 64.0]",ethz_1
124361,18df0fea9,1024,1024,"[983.0, 887.0, 41.0, 67.0]",rres_1
122478,93aff3b78,1024,1024,"[742.0, 158.0, 115.0, 74.0]",arvalis_3
74419,c02bfe3f2,1024,1024,"[146.0, 374.0, 61.0, 75.0]",ethz_1
128761,07ebc6045,1024,1024,"[61.0, 966.0, 62.0, 50.0]",rres_1
47726,218338312,1024,1024,"[0, 699, 43, 123]",arvalis_1
120743,d8cae4d1b,1024,1024,"[422.0, 186.0, 261.0, 116.0]",arvalis_3
147594,f20baf558,1024,1024,"[391.0, 642.0, 90.0, 82.0]",arvalis_2
114380,49c3e4f6e,1024,1024,"[212.0, 409.0, 177.0, 92.0]",arvalis_3
116028,ce9534fc2,1024,1024,"[115.0, 506.0, 110.0, 118.0]",arvalis_3
72177,4f4b7779a,1024,1024,"[737.0, 431.0, 78.0, 61.0]",ethz_1
137990,f2c0e95ec,1024,1024,"[838.0, 507.0, 63.0, 68.0]",rres_1
145299,059125072,1024,1024,"[832.0, 535.0, 89.0, 97.0]",arvalis_2
38413,f9c2e040c,1024,1024,"[134, 664, 174, 116]",arvalis_1
101332,1fab6aa6b,1024,1024,"[520.0, 338.0, 75.0, 93.0]",ethz_1
107336,77222a135,1024,1024,"[609.0, 209.0, 189.0, 77.0]",arvalis_3
50958,f1a038768,1024,1024,"[248, 568, 77, 55]",arvalis_1
58017,2c4db1d53,1024,1024,"[834.0, 877.0, 155.0, 35.0]",ethz_1
130558,a18ff674f,1024,1024,"[696.0, 501.0, 65.0, 98.0]",rres_1
63288,73ebe3acc,1024,1024,"[921.0, 742.0, 78.0, 41.0]",ethz_1
15469,29f8a1f30,1024,1024,"[576.0, 168.0, 59.0, 82.0]",arvalis_1
80924,34f7f196b,1024,1024,"[892.0, 473.0, 91.0, 99.0]",ethz_1
59949,d83e84d60,1024,1024,"[0.0, 214.0, 35.0, 29.0]",ethz_1
132854,bb6229e9c,1024,1024,"[524.0, 569.0, 64.0, 67.0]",rres_1
95113,875f97516,1024,1024,"[692.0, 802.0, 71.0, 36.0]",ethz_1
123694,6b4169a72,1024,1024,"[487.0, 205.0, 75.0, 104.0]",rres_1
106702,85189f1bf,1024,1024,"[127.0, 433.0, 121.0, 115.0]",ethz_1
22289,8fdab2078,1024,1024,"[486.0, 881.0, 67.0, 57.0]",arvalis_1
94877,371f6d5b0,1024,1024,"[173.0, 935.0, 83.0, 87.0]",ethz_1
73152,e1c0e82fd,1024,1024,"[0.0, 199.0, 97.0, 65.0]",ethz_1
129811,a965d4117,1024,1024,"[489.0, 823.0, 64.0, 91.0]",rres_1
27164,134d4a01c,1024,1024,"[165.0, 948.0, 51.0, 58.0]",arvalis_1
54422,d5943ea17,1024,1024,"[831.0, 624.0, 136.0, 222.0]",inrae_1
139925,b0d4a70e0,1024,1024,"[186.0, 431.0, 76.0, 79.0]",rres_1
58788,a28d1eb6d,1024,1024,"[768.0, 602.0, 75.0, 34.0]",ethz_1
128763,ab4ff3cfa,1024,1024,"[94.0, 5.0, 124.0, 86.0]",rres_1
114304,49476a3c4,1024,1024,"[687.0, 865.0, 102.0, 90.0]",arvalis_3
22178,342af9602,1024,1024,"[193.0, 813.0, 63.0, 46.0]",arvalis_1
12203,a06241eb3,1024,1024,"[311.0, 777.0, 59.0, 63.0]",arvalis_1
36013,43f9b9fc5,1024,1024,"[523, 937, 65, 87]",arvalis_1
76949,769847044,1024,1024,"[656.0, 379.0, 84.0, 78.0]",ethz_1
146,91c9d9c38,1024,1024,"[41.0, 428.0, 92.0, 112.0]",usask_1
119593,0d7268752,1024,1024,"[166.0, 435.0, 84.0, 125.0]",arvalis_3
17642,073d83544,1024,1024,"[387.0, 974.0, 83.0, 50.0]",arvalis_1
122255,7e971fbec,1024,1024,"[698.0, 674.0, 122.0, 54.0]",arvalis_3
100470,faedfa626,1024,1024,"[933.0, 428.0, 38.0, 64.0]",ethz_1
139434,19255ce1d,1024,1024,"[533.0, 75.0, 125.0, 64.0]",rres_1
105881,f4f62f0f8,1024,1024,"[849.0, 396.0, 43.0, 90.0]",ethz_1
68441,aca4fa91a,1024,1024,"[185.0, 0.0, 69.0, 69.0]",ethz_1
25545,a94964eda,1024,1024,"[123.0, 638.0, 67.0, 87.0]",arvalis_1
121620,d067ac2b1,1024,1024,"[944.0, 488.0, 77.0, 70.0]",arvalis_3
54252,f0da7b69a,1024,1024,"[701.0, 732.0, 82.0, 95.0]",inrae_1
3387,a90446700,1024,1024,"[802.0, 726.0, 70.0, 113.0]",usask_1
71952,452fe4932,1024,1024,"[254.0, 47.0, 77.0, 71.0]",ethz_1
128998,d0ca0d7a0,1024,1024,"[889.0, 261.0, 76.0, 70.0]",rres_1
16484,8f796ab69,1024,1024,"[447.0, 101.0, 69.0, 77.0]",arvalis_1
26252,4e2b8a4a6,1024,1024,"[949.0, 737.0, 59.0, 72.0]",arvalis_1
5968,d1effa7a5,1024,1024,"[90.0, 433.0, 97.0, 109.0]",arvalis_1
17644,073d83544,1024,1024,"[681.0, 912.0, 76.0, 86.0]",arvalis_1
129737,7cca42bf6,1024,1024,"[769.0, 589.0, 52.0, 47.0]",rres_1
130655,d36c62b8a,1024,1024,"[571.0, 506.0, 93.0, 95.0]",rres_1
129478,4eb442168,1024,1024,"[207.0, 539.0, 78.0, 79.0]",rres_1
71309,12786fe3b,1024,1024,"[420.0, 617.0, 84.0, 34.0]",ethz_1
132374,3f2eddbe8,1024,1024,"[694.0, 378.0, 98.0, 103.0]",rres_1
50069,e5f11f689,1024,1024,"[449, 654, 98, 90]",arvalis_1
17341,595a30abe,1024,1024,"[957.0, 894.0, 67.0, 119.0]",arvalis_1
57153,2752325a7,1024,1024,"[114.0, 147.0, 99.0, 51.0]",ethz_1
125629,3e0213b6f,1024,1024,"[466.0, 580.0, 68.0, 96.0]",rres_1
88852,4972999e9,1024,1024,"[735.0, 1002.0, 67.0, 20.0]",ethz_1
119318,f20ba2db5,1024,1024,"[440.0, 192.0, 59.0, 58.0]",arvalis_3
117506,36e469dbf,1024,1024,"[517.0, 624.0, 76.0, 69.0]",arvalis_3
59940,d83e84d60,1024,1024,"[252.0, 604.0, 122.0, 204.0]",ethz_1
20627,9071d1211,1024,1024,"[825.0, 703.0, 59.0, 78.0]",arvalis_1
8298,53d0a8b5a,1024,1024,"[884.0, 392.0, 65.0, 63.0]",arvalis_1
6823,69913c545,1024,1024,"[286.0, 589.0, 73.0, 39.0]",arvalis_1
106161,644eff133,1024,1024,"[869.0, 404.0, 78.0, 123.0]",ethz_1
86727,b5487f037,1024,1024,"[468.0, 800.0, 127.0, 62.0]",ethz_1
135197,a024116dc,1024,1024,"[868.0, 926.0, 81.0, 93.0]",rres_1
55503,824121036,1024,1024,"[0.0, 554.0, 54.0, 41.0]",ethz_1
23236,39ad9affa,1024,1024,"[550.0, 945.0, 70.0, 79.0]",arvalis_1
72113,8851db816,1024,1024,"[270.0, 152.0, 105.0, 134.0]",ethz_1
137432,89fe13786,1024,1024,"[128.0, 696.0, 74.0, 65.0]",rres_1
70614,2f03889ab,1024,1024,"[1.0, 264.0, 56.0, 40.0]",ethz_1
144985,85e3ce681,1024,1024,"[0.0, 501.0, 71.0, 105.0]",arvalis_2
129434,e84d2bbd1,1024,1024,"[451.0, 258.0, 67.0, 109.0]",rres_1
21514,7a0fe3392,1024,1024,"[491.0, 860.0, 50.0, 45.0]",arvalis_1
13917,099c4c2b9,1024,1024,"[4.0, 186.0, 78.0, 60.0]",arvalis_1
136670,92c083d34,1024,1024,"[858.0, 867.0, 98.0, 86.0]",rres_1
128394,6895c563e,1024,1024,"[168.0, 460.0, 77.0, 76.0]",rres_1
51595,2bd2f0714,1024,1024,"[422.0, 601.0, 173.0, 225.0]",inrae_1
106432,f1e0fb4d4,1024,1024,"[322.0, 804.0, 63.0, 103.0]",ethz_1
121779,83995f53f,1024,1024,"[107.0, 325.0, 69.0, 130.0]",arvalis_3
30060,b1990fa45,1024,1024,"[942, 366, 82, 54]",arvalis_1
12353,80ea429bf,1024,1024,"[341.0, 675.0, 55.0, 72.0]",arvalis_1
146614,b72ba28ed,1024,1024,"[125.0, 752.0, 136.0, 151.0]",arvalis_2
27641,3684c0fae,1024,1024,"[134.0, 290.0, 86.0, 95.0]",arvalis_1
19793,38565f9b9,1024,1024,"[0.0, 399.0, 77.0, 102.0]",arvalis_1
86750,b5487f037,1024,1024,"[557.0, 512.0, 38.0, 79.0]",ethz_1
137969,f2c0e95ec,1024,1024,"[416.0, 152.0, 69.0, 61.0]",rres_1
101691,465a8a521,1024,1024,"[404.0, 0.0, 39.0, 31.0]",ethz_1
1999,3c6f520ee,1024,1024,"[360.0, 0.0, 60.0, 62.0]",usask_1
11118,d5ac4c940,1024,1024,"[940.0, 122.0, 84.0, 40.0]",arvalis_1
56513,37f88c75e,1024,1024,"[471.0, 0.0, 91.0, 77.0]",ethz_1
132293,7d5af5b74,1024,1024,"[355.0, 209.0, 61.0, 77.0]",rres_1
146116,4d103d0aa,1024,1024,"[555.0, 161.0, 108.0, 97.0]",arvalis_2
64512,e88d43ec5,1024,1024,"[644.0, 955.0, 101.0, 49.0]",ethz_1
26739,178d835fd,1024,1024,"[773.0, 277.0, 83.0, 73.0]",arvalis_1
45160,e4ba46588,1024,1024,"[861, 581, 65, 123]",arvalis_1
67036,b20d35e4d,1024,1024,"[656.0, 248.0, 118.0, 63.0]",ethz_1
133312,c7532e8e6,1024,1024,"[467.0, 602.0, 98.0, 72.0]",rres_1
126261,4cdcd49d4,1024,1024,"[389.0, 420.0, 62.0, 92.0]",rres_1
8768,7c5221c68,1024,1024,"[586.0, 370.0, 53.0, 59.0]",arvalis_1
137547,8d0b36c74,1024,1024,"[375.0, 545.0, 103.0, 76.0]",rres_1
118900,69662aa1c,1024,1024,"[668.0, 312.0, 94.0, 61.0]",arvalis_3
59457,d15018a92,1024,1024,"[352.0, 386.0, 107.0, 43.0]",ethz_1
78939,e99667355,1024,1024,"[81.0, 794.0, 73.0, 52.0]",ethz_1
71993,64c39c542,1024,1024,"[155.0, 689.0, 103.0, 55.0]",ethz_1
72776,7fd06d0d9,1024,1024,"[0.0, 469.0, 64.0, 96.0]",ethz_1
3244,04b7f3a15,1024,1024,"[492.0, 238.0, 92.0, 82.0]",usask_1
142015,23e3b5130,1024,1024,"[966.0, 750.0, 58.0, 65.0]",rres_1
97449,63c207ea9,1024,1024,"[98.0, 5.0, 63.0, 94.0]",ethz_1
143580,de4e0eecf,1024,1024,"[720.0, 431.0, 99.0, 94.0]",rres_1
124919,c022ddc42,1024,1024,"[383.0, 270.0, 94.0, 141.0]",rres_1
54543,010c93b99,1024,1024,"[785.0, 0.0, 133.0, 40.0]",inrae_1
107257,c9ade75be,1024,1024,"[133.0, 732.0, 74.0, 51.0]",arvalis_3
68599,5d3b4d154,1024,1024,"[0.0, 954.0, 84.0, 40.0]",ethz_1
1829,f251e40f2,1024,1024,"[787.0, 429.0, 62.0, 55.0]",usask_1
42964,e6af2a27e,1024,1024,"[675, 241, 178, 114]",arvalis_1
57006,190f2ca1d,1024,1024,"[169.0, 775.0, 80.0, 33.0]",ethz_1
73333,2840176b4,1024,1024,"[962.0, 360.0, 56.0, 55.0]",ethz_1
6828,69913c545,1024,1024,"[511.0, 590.0, 63.0, 52.0]",arvalis_1
137300,df1ba5253,1024,1024,"[1.0, 499.0, 81.0, 89.0]",rres_1
144691,afb9f53cd,1024,1024,"[153.0, 222.0, 100.0, 91.0]",arvalis_2
91591,7ab4f3778,1024,1024,"[47.0, 0.0, 73.0, 77.0]",ethz_1
60645,d5af3d5a4,1024,1024,"[678.0, 65.0, 134.0, 78.0]",ethz_1
23069,a0f951ca5,1024,1024,"[837.0, 51.0, 91.0, 40.0]",arvalis_1
125136,3ae057d35,1024,1024,"[562.0, 462.0, 77.0, 59.0]",rres_1
142573,e321272b3,1024,1024,"[321.0, 946.0, 100.0, 78.0]",rres_1
135189,a024116dc,1024,1024,"[725.0, 0.0, 59.0, 46.0]",rres_1
38289,a20b36593,1024,1024,"[228, 155, 73, 85]",arvalis_1
145657,90184122e,1024,1024,"[721.0, 353.0, 144.0, 105.0]",arvalis_2
27584,83521e96e,1024,1024,"[440.0, 328.0, 79.0, 50.0]",arvalis_1
60523,7220f6fa6,1024,1024,"[954.0, 818.0, 70.0, 50.0]",ethz_1
143976,dc75973ed,1024,1024,"[502.0, 770.0, 69.0, 60.0]",arvalis_2
119327,f20ba2db5,1024,1024,"[135.0, 128.0, 210.0, 179.0]",arvalis_3
44561,a6989b72e,1024,1024,"[923, 470, 75, 113]",arvalis_1
140559,4e9096ca9,1024,1024,"[871.0, 499.0, 84.0, 77.0]",rres_1
25637,e9d055506,1024,1024,"[468.0, 850.0, 106.0, 56.0]",arvalis_1
121733,c45841e26,1024,1024,"[890.0, 46.0, 100.0, 38.0]",arvalis_3
47783,ac8eb0616,1024,1024,"[541, 234, 103, 93]",arvalis_1
38442,65f5afe35,1024,1024,"[147, 28, 121, 98]",arvalis_1
102376,dc1c9be0d,1024,1024,"[219.0, 563.0, 67.0, 44.0]",ethz_1
116695,04a47965e,1024,1024,"[558.0, 663.0, 112.0, 87.0]",arvalis_3
29135,fd8b236e8,1024,1024,"[200, 410, 77, 67]",arvalis_1
4031,13a368f78,1024,1024,"[720.0, 504.0, 99.0, 67.0]",usask_1
56258,48fe9c634,1024,1024,"[12.0, 96.0, 120.0, 43.0]",ethz_1
52565,595709e55,1024,1024,"[647.0, 230.0, 149.0, 118.0]",inrae_1
105184,4bb9bab8b,1024,1024,"[580.0, 296.0, 60.0, 109.0]",ethz_1
9821,84d4ca3d3,1024,1024,"[800.0, 583.0, 134.0, 49.0]",arvalis_1
103652,40b8f078e,1024,1024,"[582.0, 266.0, 47.0, 78.0]",ethz_1
98251,f4bc4d24c,1024,1024,"[903.0, 0.0, 39.0, 55.0]",ethz_1
104835,c64a8e237,1024,1024,"[574.0, 675.0, 45.0, 93.0]",ethz_1
125269,5a5631a48,1024,1024,"[490.0, 468.0, 74.0, 72.0]",rres_1
85414,0e0e3b0b9,1024,1024,"[196.0, 102.0, 90.0, 47.0]",ethz_1
36553,ec40e9764,1024,1024,"[685.0, 496.0, 82.0, 111.0]",arvalis_1
110190,331cefee1,1024,1024,"[680.0, 517.0, 75.0, 97.0]",arvalis_3
124796,3ee6fd90a,1024,1024,"[17.0, 33.0, 194.0, 230.0]",rres_1
145873,76b0b1204,1024,1024,"[84.0, 355.0, 46.0, 69.0]",arvalis_2
66255,9f63a1b8f,1024,1024,"[226.0, 708.0, 133.0, 47.0]",ethz_1
100532,49a9d29b6,1024,1024,"[0.0, 430.0, 20.0, 54.0]",ethz_1
14814,cf870354f,1024,1024,"[933.0, 729.0, 91.0, 101.0]",arvalis_1
85797,a17a4335c,1024,1024,"[712.6, 105.9, 104.39999999999998, 76.1]",ethz_1
96015,aa4ec63aa,1024,1024,"[817.0, 980.0, 24.0, 44.0]",ethz_1
99960,c29961ce8,1024,1024,"[290.0, 136.0, 103.0, 119.0]",ethz_1
123827,99886a700,1024,1024,"[554.0, 22.0, 67.0, 31.0]",rres_1
145381,1b99d2fd6,1024,1024,"[161.0, 453.0, 112.0, 125.0]",arvalis_2
117430,80f1cb7ee,1024,1024,"[668.0, 524.0, 125.0, 82.0]",arvalis_3
48828,a8cd65e4f,1024,1024,"[445, 784, 87, 199]",arvalis_1
106855,f7fceadee,1024,1024,"[849.0, 378.0, 90.0, 82.0]",arvalis_3
99450,4b869fa1c,1024,1024,"[46.0, 935.0, 75.0, 87.0]",ethz_1
79709,958c0ad3d,1024,1024,"[140.0, 451.0, 88.0, 92.0]",ethz_1
125546,32494cc53,1024,1024,"[642.0, 998.0, 46.0, 26.0]",rres_1
107126,02fe8c28e,1024,1024,"[979.0, 10.0, 45.0, 82.0]",arvalis_3
145012,528621931,1024,1024,"[748.0, 776.0, 93.0, 74.0]",arvalis_2
127205,c672ca0b0,1024,1024,"[893.0, 272.0, 44.0, 51.0]",rres_1
6667,144d57df8,1024,1024,"[949.0, 167.0, 75.0, 72.0]",arvalis_1
9150,d3b3b5628,1024,1024,"[557.0, 736.0, 69.0, 89.0]",arvalis_1
50022,1f7600e2c,1024,1024,"[310, 39, 86, 87]",arvalis_1
120684,d8cae4d1b,1024,1024,"[737.0, 294.0, 66.0, 141.0]",arvalis_3
87681,767e515ec,1024,1024,"[320.0, 966.0, 109.0, 54.0]",ethz_1
116220,cd243b0b0,1024,1024,"[919.0, 273.0, 94.0, 85.0]",arvalis_3
116486,3bf5b5ee1,1024,1024,"[819.0, 279.0, 74.0, 74.0]",arvalis_3
35662,fe029eca4,1024,1024,"[22, 58, 60, 77]",arvalis_1
41580,4b83b6541,1024,1024,"[324, 907, 44, 65]",arvalis_1
8419,5df7b74dd,1024,1024,"[299.0, 766.0, 94.0, 44.0]",arvalis_1
85993,58b3d8b22,1024,1024,"[236.0, 672.0, 73.0, 49.0]",ethz_1
68716,a4084fc8c,1024,1024,"[909.0, 542.0, 72.0, 56.0]",ethz_1
89746,7087bc3b2,1024,1024,"[289.0, 79.0, 47.0, 45.0]",ethz_1
1265,69fc3d3ff,1024,1024,"[667.0, 497.0, 153.0, 145.0]",usask_1
98732,9c05c8d56,1024,1024,"[823.0, 277.0, 28.0, 73.0]",ethz_1
95608,2e71d8f9c,1024,1024,"[12.0, 846.0, 74.0, 75.0]",ethz_1
69477,f79336a8e,1024,1024,"[176.0, 832.0, 54.0, 33.0]",ethz_1
94752,1ebc11f19,1024,1024,"[385.0, 740.0, 58.0, 43.0]",ethz_1
54769,1a394df35,1024,1024,"[378.0, 455.0, 93.0, 73.0]",inrae_1
124780,3ee6fd90a,1024,1024,"[503.0, 41.0, 69.0, 78.0]",rres_1
6957,25d38ec2c,1024,1024,"[161.0, 523.0, 54.0, 50.0]",arvalis_1
9368,a7c24c3a8,1024,1024,"[88.0, 538.0, 64.0, 57.0]",arvalis_1
73572,b0a8fcaf8,1024,1024,"[768.0, 330.0, 79.0, 100.0]",ethz_1
143765,ff86547fb,1024,1024,"[512.0, 358.0, 122.0, 123.0]",arvalis_2
147514,d60e832a5,1024,1024,"[729.0, 167.0, 161.0, 70.0]",arvalis_2
11702,d71072943,1024,1024,"[131.0, 522.0, 137.0, 86.0]",arvalis_1
129922,30e5213ff,1024,1024,"[182.0, 272.0, 55.0, 70.0]",rres_1
135781,e30cd9270,1024,1024,"[520.0, 0.0, 55.0, 39.0]",rres_1
106959,0b7712f7a,1024,1024,"[816.0, 573.0, 72.0, 61.0]",arvalis_3
32543,c5c9bdea8,1024,1024,"[764, 921, 36, 63]",arvalis_1
48337,526a2a9ef,1024,1024,"[686, 716, 67, 85]",arvalis_1
46564,66d517e44,1024,1024,"[258, 4, 180, 89]",arvalis_1
89592,035bdc07a,1024,1024,"[408.0, 537.0, 53.0, 41.0]",ethz_1
37023,de3c12de1,1024,1024,"[112, 7, 75, 143]",arvalis_1
59601,8224baba4,1024,1024,"[443.0, 161.0, 62.0, 84.0]",ethz_1
4474,4b4639da9,1024,1024,"[465.0, 111.0, 81.0, 225.0]",usask_1
97645,4413c8a73,1024,1024,"[570.0, 61.0, 75.0, 74.0]",ethz_1
14336,d03bcfba1,1024,1024,"[518.0, 982.0, 99.0, 42.0]",arvalis_1
11065,f72cabcea,1024,1024,"[772.0, 846.0, 79.0, 38.0]",arvalis_1
8718,12b724773,1024,1024,"[697.0, 75.0, 71.0, 84.0]",arvalis_1
109244,b0caf416d,1024,1024,"[378.0, 184.0, 57.0, 128.0]",arvalis_3
79677,ea3537563,1024,1024,"[409.0, 0.0, 53.0, 30.0]",ethz_1
9111,1dbd065ce,1024,1024,"[870.0, 534.0, 93.0, 126.0]",arvalis_1
12886,4e02ed1d3,1024,1024,"[320.0, 148.0, 184.0, 56.0]",arvalis_1
129496,4eb442168,1024,1024,"[288.0, 26.0, 95.0, 63.0]",rres_1
122859,b45096c1e,1024,1024,"[632.0, 780.0, 77.0, 87.0]",arvalis_3
111277,f02cb9a6a,1024,1024,"[834.0, 0.0, 101.0, 67.0]",arvalis_3
119699,834690a35,1024,1024,"[755.0, 499.0, 56.0, 84.0]",arvalis_3
134764,8d4f8b1cc,1024,1024,"[483.0, 0.0, 110.0, 64.0]",rres_1
39793,02e02e347,1024,1024,"[638, 186, 147, 103]",arvalis_1
47914,4fb0ce1e5,1024,1024,"[147, 955, 80, 69]",arvalis_1
20958,fa4fc6647,1024,1024,"[488.0, 574.0, 97.0, 72.0]",arvalis_1
139906,b0d4a70e0,1024,1024,"[719.0, 923.0, 106.0, 82.0]",rres_1
124475,89fb3f19c,1024,1024,"[272.0, 0.0, 89.0, 32.0]",rres_1
28484,a555ed46d,1024,1024,"[955.0, 108.0, 57.0, 67.0]",arvalis_1
22703,87a35ba94,1024,1024,"[254.0, 550.0, 49.0, 82.0]",arvalis_1
137556,8d0b36c74,1024,1024,"[273.0, 798.0, 107.0, 76.0]",rres_1
38966,80dbba8a7,1024,1024,"[236, 848, 118, 73]",arvalis_1
13962,79eca0678,1024,1024,"[325.0, 665.0, 169.0, 74.0]",arvalis_1
127183,c672ca0b0,1024,1024,"[743.0, 312.0, 61.0, 89.0]",rres_1
106791,7d0d1f2f4,1024,1024,"[636.0, 302.0, 93.0, 169.0]",arvalis_3
52797,f005a8ebe,1024,1024,"[51.0, 389.0, 225.0, 155.0]",inrae_1
37775,14e9933bb,1024,1024,"[3, 611, 77, 108]",arvalis_1
