,image_id,width,height,bbox,source
12278,fe3f956a2,1024,1024,"[956.0, 201.0, 66.0, 53.0]",arvalis_1
32910,82890548b,1024,1024,"[391, 0, 128, 121]",arvalis_1
72006,64c39c542,1024,1024,"[550.0, 0.0, 32.0, 39.0]",ethz_1
129404,e84d2bbd1,1024,1024,"[7.0, 505.0, 69.0, 69.0]",rres_1
67923,e891a6cff,1024,1024,"[545.0, 1001.0, 115.0, 23.0]",ethz_1
105607,a17be4ebe,1024,1024,"[355.0, 37.0, 47.0, 65.0]",ethz_1
60822,474e47181,1024,1024,"[105.0, 935.0, 118.0, 57.0]",ethz_1
68524,5d3b4d154,1024,1024,"[527.0, 454.0, 75.0, 83.0]",ethz_1
24446,4f5331b7b,1024,1024,"[655.0, 787.0, 151.0, 83.0]",arvalis_1
10238,8a7d9b4b0,1024,1024,"[939.0, 832.0, 66.0, 66.0]",arvalis_1
63720,afb240f5a,1024,1024,"[816.0, 988.0, 54.0, 36.0]",ethz_1
132013,2277ae74f,1024,1024,"[876.0, 518.0, 90.0, 102.0]",rres_1
71165,2c793443e,1024,1024,"[267.0, 806.0, 47.0, 36.0]",ethz_1
86252,35af6e100,1024,1024,"[268.0, 513.0, 53.0, 40.0]",ethz_1
111937,4be2817ef,1024,1024,"[906.0, 184.0, 115.0, 123.0]",arvalis_3
71678,af101aa29,1024,1024,"[683.0, 522.0, 67.0, 40.0]",ethz_1
118699,5dcae81a5,1024,1024,"[967.0, 271.0, 57.0, 77.0]",arvalis_3
70582,2f03889ab,1024,1024,"[166.0, 178.0, 101.0, 64.0]",ethz_1
97037,7fcfe0ae1,1024,1024,"[324.0, 906.0, 111.0, 19.0]",ethz_1
14577,7939edac8,1024,1024,"[376.0, 307.0, 79.0, 48.0]",arvalis_1
127138,8a24885c6,1024,1024,"[926.0, 379.0, 73.0, 81.0]",rres_1
136242,abec65871,1024,1024,"[358.0, 168.0, 127.0, 176.0]",rres_1
37687,3cfbeabfc,1024,1024,"[331, 536, 109, 78]",arvalis_1
54769,1a394df35,1024,1024,"[378.0, 455.0, 93.0, 73.0]",inrae_1
105050,069719eab,1024,1024,"[787.0, 255.0, 57.0, 60.0]",ethz_1
111110,643778d09,1024,1024,"[76.0, 419.0, 121.0, 108.0]",arvalis_3
124733,69e509038,1024,1024,"[379.0, 590.0, 89.0, 100.0]",rres_1
24976,ccd16cf61,1024,1024,"[564.0, 79.0, 75.0, 51.0]",arvalis_1
72488,e0a1eadbe,1024,1024,"[405.0, 638.0, 92.0, 71.0]",ethz_1
72545,ebcb11aa2,1024,1024,"[0.0, 529.0, 53.0, 51.0]",ethz_1
68029,bb835a3d2,1024,1024,"[767.0, 132.0, 84.0, 91.0]",ethz_1
126799,d0912a485,1024,1024,"[259.0, 146.0, 34.0, 41.0]",rres_1
16189,0d2948e6d,1024,1024,"[377.0, 318.0, 71.0, 107.0]",arvalis_1
131604,5d31186c4,1024,1024,"[323.0, 230.0, 85.0, 76.0]",rres_1
97502,f5e0e61e4,1024,1024,"[716.0, 28.0, 51.0, 96.0]",ethz_1
34740,a3ec4d1d3,1024,1024,"[961, 783, 63, 158]",arvalis_1
42219,da0c40152,1024,1024,"[720, 907, 81, 91]",arvalis_1
94430,8f877bc06,1024,1024,"[962.0, 229.0, 60.0, 61.0]",ethz_1
106344,755becfe1,1024,1024,"[756.0, 253.0, 36.0, 31.0]",ethz_1
70730,bc64c4252,1024,1024,"[746.0, 953.0, 83.0, 35.0]",ethz_1
5735,80d651f47,1024,1024,"[53.0, 758.0, 151.0, 80.0]",usask_1
38811,aa457091c,1024,1024,"[945, 810, 79, 138]",arvalis_1
128944,1b2a30a59,1024,1024,"[758.0, 73.0, 73.0, 67.0]",rres_1
7114,86a279fe3,1024,1024,"[49.0, 747.0, 127.0, 67.0]",arvalis_1
82326,c66c3b651,1024,1024,"[342.0, 666.0, 97.0, 35.0]",ethz_1
84809,0df7f89c3,1024,1024,"[161.0, 259.0, 132.0, 70.0]",ethz_1
36330,ea74ca09f,1024,1024,"[601, 185, 88, 163]",arvalis_1
127447,35f84d33a,1024,1024,"[643.0, 390.0, 80.0, 69.0]",rres_1
23175,12e8267b0,1024,1024,"[779.0, 0.0, 104.0, 51.0]",arvalis_1
43699,a7436f5c7,1024,1024,"[496.0, 0.0, 70.0, 48.0]",arvalis_1
133191,63467d323,1024,1024,"[938.0, 517.0, 51.0, 59.0]",rres_1
57936,c3e712a5d,1024,1024,"[932.0, 860.0, 52.0, 37.0]",ethz_1
80046,99d221ffe,1024,1024,"[649.0, 944.0, 79.0, 80.0]",ethz_1
74151,fb2eae229,1024,1024,"[995.0, 729.0, 28.0, 94.0]",ethz_1
65756,b030ec7d3,1024,1024,"[719.0, 860.0, 173.0, 36.0]",ethz_1
133317,c7532e8e6,1024,1024,"[884.0, 853.0, 94.0, 57.0]",rres_1
15155,1c0155c9c,1024,1024,"[180.0, 787.0, 69.0, 53.0]",arvalis_1
129849,a965d4117,1024,1024,"[965.0, 731.0, 59.0, 54.0]",rres_1
131048,da0e870d9,1024,1024,"[923.0, 793.0, 74.0, 97.0]",rres_1
2125,4c5dc3f2b,1024,1024,"[764.0, 144.0, 96.0, 140.0]",usask_1
72991,f4a36a6fd,1024,1024,"[258.0, 244.0, 87.0, 101.0]",ethz_1
32660,acb011afd,1024,1024,"[927, 358, 83, 65]",arvalis_1
67599,25fcffb8e,1024,1024,"[198.0, 919.0, 110.0, 34.0]",ethz_1
48341,526a2a9ef,1024,1024,"[813, 685, 66, 93]",arvalis_1
51896,b56668db8,1024,1024,"[204.0, 17.0, 105.0, 187.0]",inrae_1
126959,737f28df2,1024,1024,"[801.0, 687.0, 89.0, 88.0]",rres_1
36714,286719f2f,1024,1024,"[392, 657, 74, 204]",arvalis_1
70296,9f2963463,1024,1024,"[738.0, 501.0, 75.0, 56.0]",ethz_1
44617,d50c71d8c,1024,1024,"[299, 663, 95, 114]",arvalis_1
147425,901e23e9b,1024,1024,"[168.0, 934.0, 144.0, 90.0]",arvalis_2
61631,e84e8709a,1024,1024,"[517.0, 693.0, 56.0, 57.0]",ethz_1
133072,c15a563d8,1024,1024,"[251.0, 719.0, 88.0, 75.0]",rres_1
71297,12786fe3b,1024,1024,"[945.0, 558.0, 63.0, 50.0]",ethz_1
10916,20ebdfc4b,1024,1024,"[216.0, 354.0, 56.0, 57.0]",arvalis_1
33253,40191f5cd,1024,1024,"[35, 220, 65, 38]",arvalis_1
70857,35b935b6c,1024,1024,"[586.0, 674.0, 48.0, 61.0]",ethz_1
119471,44546c006,1024,1024,"[944.0, 337.0, 80.0, 80.0]",arvalis_3
134728,91ef6ef2b,1024,1024,"[527.0, 164.0, 81.0, 69.0]",rres_1
143918,84cdd23e4,1024,1024,"[378.0, 199.0, 108.0, 95.0]",arvalis_2
96796,27f0a8188,1024,1024,"[618.0, 600.0, 53.0, 186.0]",ethz_1
145387,1b99d2fd6,1024,1024,"[801.0, 133.0, 123.0, 133.0]",arvalis_2
12630,82f88bab4,1024,1024,"[249.0, 21.0, 73.0, 144.0]",arvalis_1
96237,15c025a28,1024,1024,"[789.0, 533.0, 93.0, 40.0]",ethz_1
11600,4c24f7168,1024,1024,"[757.0, 460.0, 71.0, 93.0]",arvalis_1
135854,c8927c5e1,1024,1024,"[823.0, 981.0, 44.0, 26.0]",rres_1
87425,4b3d92c5e,1024,1024,"[241.0, 125.0, 54.0, 77.0]",ethz_1
24515,eeb2213cd,1024,1024,"[280.0, 785.0, 85.0, 79.0]",arvalis_1
79811,58c193340,1024,1024,"[726.0, 871.0, 46.0, 43.0]",ethz_1
122602,33ea56e1c,1024,1024,"[4.0, 561.0, 84.0, 118.0]",arvalis_3
20625,9071d1211,1024,1024,"[783.0, 840.0, 55.0, 69.0]",arvalis_1
22650,a0c25ba9c,1024,1024,"[720.0, 493.0, 128.0, 124.0]",arvalis_1
57132,2752325a7,1024,1024,"[204.0, 42.0, 58.0, 53.0]",ethz_1
133461,afe608129,1024,1024,"[205.0, 926.0, 126.0, 85.0]",rres_1
105700,2b2612efa,1024,1024,"[649.0, 1.0, 45.0, 20.0]",ethz_1
106679,85189f1bf,1024,1024,"[339.0, 237.0, 55.0, 57.0]",ethz_1
62973,6ab50eedf,1024,1024,"[0.0, 285.0, 187.0, 59.0]",ethz_1
109862,fd30a89bb,1024,1024,"[781.0, 602.0, 71.0, 84.0]",arvalis_3
62904,f49d9b7d6,1024,1024,"[567.0, 414.0, 53.0, 84.0]",ethz_1
1741,48c72c991,1024,1024,"[840.0, 663.0, 182.0, 103.0]",usask_1
94243,4a44057d7,1024,1024,"[544.0, 192.0, 79.0, 158.0]",ethz_1
71681,af101aa29,1024,1024,"[875.0, 263.0, 50.0, 71.0]",ethz_1
137214,4b74f7320,1024,1024,"[2.0, 526.0, 60.0, 95.0]",rres_1
16016,7f1833df2,1024,1024,"[41.0, 449.0, 77.0, 96.0]",arvalis_1
29218,f6a861545,1024,1024,"[713, 828, 100, 118]",arvalis_1
97047,7fcfe0ae1,1024,1024,"[778.0, 978.0, 78.0, 21.0]",ethz_1
140333,decc5459b,1024,1024,"[893.0, 280.0, 131.0, 144.0]",rres_1
30051,b1990fa45,1024,1024,"[638, 112, 50, 79]",arvalis_1
60266,2d8a88333,1024,1024,"[644.0, 158.0, 95.0, 63.0]",ethz_1
21830,ef1f73253,1024,1024,"[326.0, 604.0, 79.0, 47.0]",arvalis_1
2356,684a2c62a,1024,1024,"[43.0, 967.0, 93.0, 57.0]",usask_1
77363,dae78abf2,1024,1024,"[105.0, 830.0, 50.0, 32.0]",ethz_1
126629,2ed43720f,1024,1024,"[0.0, 661.0, 22.0, 51.0]",rres_1
125454,6e8842770,1024,1024,"[0.0, 498.0, 22.0, 59.0]",rres_1
81464,30dbdb998,1024,1024,"[469.0, 857.0, 108.0, 70.0]",ethz_1
140542,4e9096ca9,1024,1024,"[390.0, 567.0, 67.0, 81.0]",rres_1
128352,566c90045,1024,1024,"[624.0, 521.0, 51.0, 49.0]",rres_1
65015,d8f09768d,1024,1024,"[981.0, 549.0, 43.0, 36.0]",ethz_1
94120,2bfadaa91,1024,1024,"[26.0, 444.0, 78.0, 44.0]",ethz_1
100975,292dac626,1024,1024,"[405.0, 948.0, 52.0, 56.0]",ethz_1
3105,5343c02b0,1024,1024,"[84.0, 646.0, 87.0, 131.0]",usask_1
141529,be29a83ad,1024,1024,"[614.0, 444.0, 70.0, 74.0]",rres_1
117326,c1bea7def,1024,1024,"[432.0, 98.0, 80.0, 71.0]",arvalis_3
75060,a099be857,1024,1024,"[637.0, 522.0, 71.0, 100.0]",ethz_1
30279,c60a61cf5,1024,1024,"[29, 7, 90, 135]",arvalis_1
76696,a41c48f1a,1024,1024,"[865.0, 462.0, 44.0, 48.0]",ethz_1
63235,73ebe3acc,1024,1024,"[1.0, 774.0, 102.0, 43.0]",ethz_1
96966,f244c9c23,1024,1024,"[750.0, 750.0, 58.0, 48.0]",ethz_1
95944,fa7ceeea7,1024,1024,"[441.0, 434.0, 25.0, 84.0]",ethz_1
73997,d00a142f1,1024,1024,"[711.0, 821.0, 59.0, 75.0]",ethz_1
143966,467e7283e,1024,1024,"[857.0, 54.0, 65.0, 50.0]",arvalis_2
140681,4d57ebd90,1024,1024,"[948.0, 579.0, 76.0, 56.0]",rres_1
16389,2b99d68df,1024,1024,"[290.0, 21.0, 94.0, 147.0]",arvalis_1
30497,ad3fea21b,1024,1024,"[376, 813, 68, 98]",arvalis_1
113412,51260fee0,1024,1024,"[670.0, 896.0, 115.0, 102.0]",arvalis_3
102816,5adddbf87,1024,1024,"[929.0, 0.0, 41.0, 39.0]",ethz_1
61007,a5a10c597,1024,1024,"[200.0, 1.0, 67.0, 52.0]",ethz_1
7507,0b5b60131,1024,1024,"[301.0, 528.0, 53.0, 44.0]",arvalis_1
53152,2629ddf24,1024,1024,"[844.0, 814.0, 154.0, 159.0]",inrae_1
58875,6c66bb62d,1024,1024,"[166.0, 707.0, 72.0, 56.0]",ethz_1
62862,0a7338e6f,1024,1024,"[12.0, 710.0, 125.0, 41.0]",ethz_1
13199,d8ea34c21,1024,1024,"[647.0, 728.0, 96.0, 70.0]",arvalis_1
58921,684dfcf04,1024,1024,"[834.0, 243.0, 164.0, 73.0]",ethz_1
5648,a6a921e82,1024,1024,"[338.0, 441.0, 59.0, 158.0]",usask_1
98301,a519e5a11,1024,1024,"[0.0, 963.0, 46.0, 52.0]",ethz_1
47810,c434ccb01,1024,1024,"[273, 645, 139, 155]",arvalis_1
90041,af35871fc,1024,1024,"[561.0, 608.0, 101.0, 96.0]",ethz_1
68560,5d3b4d154,1024,1024,"[505.0, 664.0, 53.0, 46.0]",ethz_1
51150,defc112e7,1024,1024,"[568, 234, 49, 89]",arvalis_1
118416,bfcaa59eb,1024,1024,"[12.0, 50.0, 81.0, 55.0]",arvalis_3
107131,02fe8c28e,1024,1024,"[427.0, 691.0, 84.0, 93.0]",arvalis_3
55995,1cf002747,1024,1024,"[356.0, 322.0, 119.0, 138.0]",ethz_1
130812,9bc09acf1,1024,1024,"[698.0, 890.0, 54.0, 51.0]",rres_1
13824,ffdf83e42,1024,1024,"[650.0, 849.0, 122.0, 69.0]",arvalis_1
120721,d8cae4d1b,1024,1024,"[227.0, 437.0, 36.0, 62.0]",arvalis_3
138597,696530284,1024,1024,"[170.0, 251.0, 67.0, 55.0]",rres_1
16606,336d2e4ce,1024,1024,"[317.0, 157.0, 68.0, 41.0]",arvalis_1
23183,12e8267b0,1024,1024,"[783.0, 845.0, 89.0, 153.0]",arvalis_1
112478,2c5b2cd57,1024,1024,"[791.0, 161.0, 125.0, 51.0]",arvalis_3
42425,e1ddcee1f,1024,1024,"[637, 289, 61, 90]",arvalis_1
562,c6b4933f7,1024,1024,"[779.0, 659.0, 103.0, 114.0]",usask_1
128163,e87d43a13,1024,1024,"[145.0, 283.0, 71.0, 138.0]",rres_1
130057,a06dbb0fd,1024,1024,"[392.0, 5.0, 85.0, 65.0]",rres_1
3615,c7637f1dd,1024,1024,"[775.0, 929.0, 91.0, 54.0]",usask_1
56199,bb9be63d1,1024,1024,"[73.0, 688.0, 64.0, 16.0]",ethz_1
123644,f5b320e47,1024,1024,"[784.0, 790.0, 61.0, 91.0]",rres_1
130234,7ea16f78f,1024,1024,"[273.0, 127.0, 87.0, 71.0]",rres_1
129878,cbbc58a4c,1024,1024,"[940.0, 717.0, 67.0, 144.0]",rres_1
14574,7939edac8,1024,1024,"[142.0, 60.0, 84.0, 75.0]",arvalis_1
8618,31b58b813,1024,1024,"[73.0, 912.0, 75.0, 60.0]",arvalis_1
95984,aa4ec63aa,1024,1024,"[331.0, 173.0, 60.0, 74.0]",ethz_1
138793,c988834c9,1024,1024,"[414.0, 200.0, 83.0, 55.0]",rres_1
102998,537395836,1024,1024,"[488.0, 737.0, 54.0, 57.0]",ethz_1
38628,9b260d538,1024,1024,"[712, 158, 93, 83]",arvalis_1
76782,edf1fad26,1024,1024,"[461.0, 46.0, 70.0, 49.0]",ethz_1
142805,7e6a307fd,1024,1024,"[415.0, 308.0, 50.0, 58.0]",rres_1
141005,96bf13ac5,1024,1024,"[151.0, 0.0, 66.0, 43.0]",rres_1
80139,3c377bf39,1024,1024,"[563.0, 953.0, 136.0, 47.0]",ethz_1
124530,42f5fe6a5,1024,1024,"[78.0, 808.0, 76.0, 67.0]",rres_1
146245,5a77d4b5d,1024,1024,"[823.0, 52.0, 92.0, 108.0]",arvalis_2
52233,eaf18c504,1024,1024,"[133.0, 2.0, 129.0, 121.0]",inrae_1
128889,3e5cf1ed6,1024,1024,"[625.0, 462.0, 80.0, 50.0]",rres_1
6821,69913c545,1024,1024,"[243.0, 612.0, 56.0, 63.0]",arvalis_1
104167,4dc07d36a,1024,1024,"[937.0, 163.0, 74.0, 83.0]",ethz_1
144252,e4cc39cbf,1024,1024,"[665.0, 555.0, 79.0, 115.0]",arvalis_2
8919,2d9f247fb,1024,1024,"[763.0, 970.0, 86.0, 49.0]",arvalis_1
11529,dd1b2f39a,1024,1024,"[290.0, 444.0, 39.0, 87.0]",arvalis_1
27987,0424c00e4,1024,1024,"[0.0, 374.0, 73.0, 77.0]",arvalis_1
73728,5f8ec0456,1024,1024,"[271.0, 177.0, 77.0, 83.0]",ethz_1
29842,44463860f,1024,1024,"[586, 234, 56, 105]",arvalis_1
87531,200b3c316,1024,1024,"[31.0, 665.0, 90.0, 46.0]",ethz_1
70809,35b935b6c,1024,1024,"[175.0, 220.0, 117.0, 44.0]",ethz_1
790,42e247347,1024,1024,"[411.0, 785.0, 364.0, 154.0]",usask_1
56934,190f2ca1d,1024,1024,"[685.0, 128.0, 89.0, 71.0]",ethz_1
146490,1b5e821f9,1024,1024,"[622.0, 235.0, 125.0, 77.0]",arvalis_2
137146,161f20a53,1024,1024,"[833.0, 618.0, 120.0, 93.0]",rres_1
98689,9c05c8d56,1024,1024,"[252.0, 0.0, 55.0, 80.0]",ethz_1
106052,c2b7f1929,1024,1024,"[969.0, 506.0, 31.0, 97.0]",ethz_1
109536,6e7c6ce51,1024,1024,"[916.0, 390.0, 86.0, 147.0]",arvalis_3
50224,dc50efc2c,1024,1024,"[216, 732, 49, 55]",arvalis_1
36814,b95e8d11b,1024,1024,"[825, 69, 57, 69]",arvalis_1
9434,9d8a3a164,1024,1024,"[604.0, 2.0, 99.0, 41.0]",arvalis_1
31929,a750327c3,1024,1024,"[495, 924, 68, 100]",arvalis_1
57327,1e2735260,1024,1024,"[473.0, 141.0, 74.0, 61.0]",ethz_1
61862,63a5a0d29,1024,1024,"[955.0, 27.0, 69.0, 54.0]",ethz_1
98660,b8402b0ce,1024,1024,"[793.0, 214.0, 64.0, 68.0]",ethz_1
55828,d0ee692a0,1024,1024,"[811.0, 487.0, 80.0, 53.0]",ethz_1
72283,8782ac4b6,1024,1024,"[310.0, 103.0, 70.0, 86.0]",ethz_1
73333,2840176b4,1024,1024,"[962.0, 360.0, 56.0, 55.0]",ethz_1
68131,6a82e6e98,1024,1024,"[787.0, 595.0, 61.0, 43.0]",ethz_1
132029,2277ae74f,1024,1024,"[455.0, 227.0, 70.0, 55.0]",rres_1
27681,8f0434556,1024,1024,"[392.0, 254.0, 60.0, 86.0]",arvalis_1
22793,a2b9aabde,1024,1024,"[303.0, 268.0, 86.0, 72.0]",arvalis_1
21851,05cd43275,1024,1024,"[93.0, 582.0, 112.0, 67.0]",arvalis_1
78151,78746472c,1024,1024,"[371.0, 967.0, 95.0, 57.0]",ethz_1
16433,70b693efe,1024,1024,"[729.0, 175.0, 101.0, 63.0]",arvalis_1
21836,05cd43275,1024,1024,"[530.0, 74.0, 79.0, 117.0]",arvalis_1
36817,b95e8d11b,1024,1024,"[414, 13, 85, 74]",arvalis_1
2652,311a6b1e4,1024,1024,"[553.0, 138.0, 129.0, 76.0]",usask_1
41539,af9dc42e8,1024,1024,"[134, 980, 64, 44]",arvalis_1
138242,5016adc4b,1024,1024,"[688.0, 57.0, 64.0, 70.0]",rres_1
255,e46378032,1024,1024,"[233.0, 393.0, 150.0, 106.0]",usask_1
138294,124820ed4,1024,1024,"[321.0, 937.0, 75.0, 69.0]",rres_1
22330,199350a76,1024,1024,"[602.0, 29.0, 85.0, 134.0]",arvalis_1
144865,879d8a9d2,1024,1024,"[161.0, 709.0, 54.0, 105.0]",arvalis_2
30089,b0a22c629,1024,1024,"[703, 358, 66, 65]",arvalis_1
695,4aeb37788,1024,1024,"[240.0, 579.0, 91.0, 76.0]",usask_1
37131,e3732d7b7,1024,1024,"[627, 0, 73, 17]",arvalis_1
39827,03173a1a5,1024,1024,"[387, 942, 151, 82]",arvalis_1
103345,4bb2dc30e,1024,1024,"[410.0, 980.0, 65.0, 44.0]",ethz_1
51636,5a3e0c6b5,1024,1024,"[46.0, 750.0, 110.0, 182.0]",inrae_1
136893,6a0e4e8cf,1024,1024,"[0.0, 902.0, 54.0, 61.0]",rres_1
88309,a346a6b04,1024,1024,"[949.0, 586.0, 50.0, 43.0]",ethz_1
75300,4cd4207d8,1024,1024,"[36.0, 640.0, 80.0, 69.0]",ethz_1
49268,3ce598c96,1024,1024,"[572, 277, 85, 85]",arvalis_1
129954,b80ec5988,1024,1024,"[0.0, 921.0, 41.0, 85.0]",rres_1
127111,f74ede365,1024,1024,"[894.0, 294.0, 82.0, 61.0]",rres_1
22351,199350a76,1024,1024,"[2.0, 785.0, 46.0, 85.0]",arvalis_1
6895,c9b23ec87,1024,1024,"[681.0, 364.0, 110.0, 52.0]",arvalis_1
136389,1a94773a1,1024,1024,"[628.0, 653.0, 73.0, 76.0]",rres_1
53112,26c2b1c78,1024,1024,"[581.0, 716.0, 134.0, 58.0]",inrae_1
78163,78746472c,1024,1024,"[301.0, 953.0, 53.0, 48.0]",ethz_1
84369,2474376a6,1024,1024,"[995.0, 172.0, 29.0, 41.0]",ethz_1
3984,8947f1a02,1024,1024,"[529.0, 917.0, 164.0, 83.0]",usask_1
30929,6b2a591e8,1024,1024,"[860, 0, 94, 119]",arvalis_1
45189,f4c7f63e6,1024,1024,"[0, 868, 35, 103]",arvalis_1
72494,e0a1eadbe,1024,1024,"[255.0, 980.0, 99.0, 42.0]",ethz_1
125587,6d993d18d,1024,1024,"[521.0, 45.0, 112.0, 61.0]",rres_1
52807,f005a8ebe,1024,1024,"[627.0, 263.0, 80.0, 93.0]",inrae_1
13371,060740e25,1024,1024,"[889.0, 852.0, 36.0, 47.0]",arvalis_1
142914,a666d9bcd,1024,1024,"[411.0, 980.0, 61.0, 44.0]",rres_1
78734,19c242397,1024,1024,"[132.0, 854.0, 49.0, 40.0]",ethz_1
81321,897b97c11,1024,1024,"[0.0, 957.0, 72.0, 60.0]",ethz_1
52654,67bc08594,1024,1024,"[128.0, 453.0, 64.0, 84.0]",inrae_1
110771,e6e510348,1024,1024,"[460.0, 40.0, 72.0, 141.0]",arvalis_3
119886,e6cffbb3d,1024,1024,"[196.0, 65.0, 133.0, 74.0]",arvalis_3
92035,e8fb2db93,1024,1024,"[49.0, 632.0, 32.0, 102.0]",ethz_1
98890,136b1f936,1024,1024,"[664.0, 373.0, 45.0, 89.0]",ethz_1
12213,a06241eb3,1024,1024,"[642.0, 978.0, 59.0, 46.0]",arvalis_1
77001,769847044,1024,1024,"[81.0, 357.0, 51.0, 62.0]",ethz_1
99715,edf831418,1024,1024,"[669.0, 296.0, 39.0, 64.0]",ethz_1
27193,134d4a01c,1024,1024,"[481.0, 185.0, 37.0, 39.0]",arvalis_1
55558,c0bc8d9f2,1024,1024,"[680.0, 855.0, 143.0, 46.0]",ethz_1
90357,2a5be9325,1024,1024,"[330.0, 1.0, 77.0, 64.0]",ethz_1
133073,c15a563d8,1024,1024,"[389.0, 720.0, 41.0, 79.0]",rres_1
76430,6b95f62ec,1024,1024,"[767.0, 245.0, 56.0, 89.0]",ethz_1
88044,e891c64c3,1024,1024,"[828.0, 628.0, 63.0, 77.0]",ethz_1
105702,2b2612efa,1024,1024,"[789.0, 0.0, 46.0, 19.0]",ethz_1
129532,9c72bafb6,1024,1024,"[643.0, 34.0, 203.0, 107.0]",rres_1
107672,4ce73a46c,1024,1024,"[693.0, 867.0, 77.0, 49.0]",arvalis_3
45915,f6d969b95,1024,1024,"[534, 837, 77, 55]",arvalis_1
144001,dc620a761,1024,1024,"[747.0, 442.0, 108.0, 98.0]",arvalis_2
144442,e7527a057,1024,1024,"[125.0, 76.0, 95.0, 146.0]",arvalis_2
62683,e2523989d,1024,1024,"[746.0, 843.0, 89.0, 51.0]",ethz_1
27325,a9b3451c9,1024,1024,"[284.0, 841.0, 38.0, 40.0]",arvalis_1
135867,bf2027ed3,1024,1024,"[300.0, 752.0, 83.0, 69.0]",rres_1
67083,13b0e960a,1024,1024,"[869.0, 1.0, 76.0, 81.0]",ethz_1
86451,4cece159a,1024,1024,"[110.0, 532.0, 70.0, 85.0]",ethz_1
52972,974b78929,1024,1024,"[555.0, 302.0, 93.0, 126.0]",inrae_1
116479,3bf5b5ee1,1024,1024,"[238.0, 79.0, 184.0, 82.0]",arvalis_3
96109,d46e680e0,1024,1024,"[708.0, 424.0, 75.0, 164.0]",ethz_1
81893,bf4b052f1,1024,1024,"[866.0, 267.0, 77.0, 53.0]",ethz_1
140245,7f0e525f3,1024,1024,"[302.0, 751.0, 111.0, 54.0]",rres_1
26374,86d6bcafe,1024,1024,"[221.0, 206.0, 48.0, 67.0]",arvalis_1
78869,05ac5dc96,1024,1024,"[135.0, 167.0, 69.0, 73.0]",ethz_1
34747,06b42df4e,1024,1024,"[431, 94, 79, 94]",arvalis_1
87213,ca3101e66,1024,1024,"[396.0, 733.0, 85.0, 78.0]",ethz_1
28270,dac6b76fc,1024,1024,"[657.0, 774.0, 85.0, 107.0]",arvalis_1
10338,b1341e5ff,1024,1024,"[145.0, 256.0, 63.0, 83.0]",arvalis_1
52120,bd33b4fef,1024,1024,"[2.0, 960.0, 110.0, 64.0]",inrae_1
102429,a93fe47af,1024,1024,"[426.0, 329.0, 37.0, 109.0]",ethz_1
75788,499bf6abd,1024,1024,"[195.0, 560.0, 76.0, 40.0]",ethz_1
147175,1bcb0e91e,1024,1024,"[481.0, 67.0, 97.0, 82.0]",arvalis_2
118955,c9f534ca0,1024,1024,"[39.0, 833.0, 82.0, 89.0]",arvalis_3
5606,01e2c61d9,1024,1024,"[549.0, 0.0, 47.0, 23.0]",usask_1
141255,6e69bf773,1024,1024,"[966.0, 882.0, 58.0, 73.0]",rres_1
17776,be0fd10b4,1024,1024,"[0.0, 779.0, 64.0, 46.0]",arvalis_1
27543,83521e96e,1024,1024,"[5.0, 856.0, 81.0, 90.0]",arvalis_1
81956,41badd217,1024,1024,"[228.0, 275.0, 80.0, 54.0]",ethz_1
11696,d71072943,1024,1024,"[167.0, 200.0, 154.0, 50.0]",arvalis_1
48448,8d25532a5,1024,1024,"[854, 541, 109, 51]",arvalis_1
15153,1c0155c9c,1024,1024,"[187.0, 944.0, 89.0, 64.0]",arvalis_1
43380,f059e0c19,1024,1024,"[415, 769, 91, 64]",arvalis_1
92232,13354f036,1024,1024,"[491.0, 360.0, 56.0, 49.0]",ethz_1
33040,57570effa,1024,1024,"[512, 636, 120, 59]",arvalis_1
5389,7e75b3e43,1024,1024,"[229.0, 747.0, 177.0, 117.0]",usask_1
128968,1b2a30a59,1024,1024,"[254.0, 922.0, 55.0, 48.0]",rres_1
14838,a5bdccb5f,1024,1024,"[673.0, 234.0, 140.0, 61.0]",arvalis_1
106989,9bccf7e53,1024,1024,"[192.0, 271.0, 128.0, 120.0]",arvalis_3
19786,2c534b9b6,1024,1024,"[43.0, 472.0, 70.0, 35.0]",arvalis_1
53687,f52f20733,1024,1024,"[583.0, 803.0, 138.0, 121.0]",inrae_1
5250,6d9127129,1024,1024,"[662.0, 752.0, 224.0, 188.0]",usask_1
27607,877827fb3,1024,1024,"[43.0, 198.0, 142.0, 73.0]",arvalis_1
89083,b69255534,1024,1024,"[466.0, 397.0, 66.0, 81.0]",ethz_1
22116,c39f45ee0,1024,1024,"[233.0, 683.0, 75.0, 69.0]",arvalis_1
34432,43f4f59cc,1024,1024,"[292, 927, 81, 97]",arvalis_1
138048,d5bc2cad4,1024,1024,"[159.0, 663.0, 63.0, 70.0]",rres_1
28469,d058ee2e2,1024,1024,"[713.0, 534.0, 61.0, 47.0]",arvalis_1
141476,3733d0e53,1024,1024,"[332.0, 804.0, 80.0, 70.0]",rres_1
60122,4153dca13,1024,1024,"[215.0, 707.0, 96.0, 27.0]",ethz_1
71093,2c793443e,1024,1024,"[697.0, 841.0, 72.0, 65.0]",ethz_1
89218,c3c8b6aa5,1024,1024,"[191.0, 336.0, 104.0, 34.0]",ethz_1
65883,abb037b27,1024,1024,"[1.0, 30.0, 83.0, 61.0]",ethz_1
